"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2009,2009,6,2,5,2.6,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2009,2009,3,2,5,2.6,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,120,80,200,2.5,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,85,80,160,2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,60,50,130,2.6,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,50,40,85,2.13,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,45,30,60,2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,25,20,55,2.75,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,22,20,45,2.25,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,20,10,22,2.2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,20,17,44,2.59,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,13,10,25,2.5,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,12,10,25,2.5,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,12,9,25,2.78,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,10,8,22,2.75,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2010,2010,3,3,7,2.33,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,117,84,229,2.73,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,84,84,184,2.18,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,59,53,149,2.84,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,49,42,97,2.32,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,44,32,69,2.18,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,24,21,63,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,22,21,52,2.45,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,20,11,25,2.4,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,20,18,50,2.82,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,13,11,29,2.73,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,12,11,29,2.73,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,12,9,29,3.03,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,10,8,25,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2011,2011,3,3,8,2.54,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,120,120,324,2.7,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,85,85,187,2.2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,60,60,180,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,50,50,115,2.3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,45,45,99,2.2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,25,25,75,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,23,23,58,2.5,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,22,22,53,2.4,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,13,13,35,2.7,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,12,12,36,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,10,10,30,3,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,4,4,10,2.5,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,4,4,8,2,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA MIEL,CAÑA MIEL,2012,2012,1,1,3,2.7,MELAZA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,2007,2007,271,15,22,1.45,LATEX SECO,HEVEA BRAZILIENSIS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,413,391,2160,5.52,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,309,261,1580,6.05,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,305,235,1166,4.96,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,184,168,926,5.51,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,115,92,324,3.52,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,106,50,250,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,92,43,230,5.35,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,88,82,450,5.49,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,78,24,153,6.38,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,69,65,298,4.58,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,54,45,247,5.49,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,40,36,214,5.94,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,32,30,125,4.17,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,29,23,138,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,27,7,43,6.14,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2007,2007,8,6,35,5.83,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,370,350,2100,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,277,237,1537,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,273,210,1134,5.4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,165,150,900,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,103,82,315,3.84,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,95,45,243,5.4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,82,39,223,5.8,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,79,73,438,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,69,21,149,7,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,62,58,290,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,48,40,240,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,36,32,208,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,29,27,122,4.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,26,21,134,6.51,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,24,6,42,7,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2008,2008,7,5,34,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,900,860,4386,5.1,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,440,210,1134,5.4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,328,236,1534,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,256,82,315,3.84,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,240,200,1000,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,148,93,545,5.86,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,145,102,612,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,120,40,240,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,90,32,208,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,75,58,290,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,74,20,134,6.71,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,70,39,223,5.8,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,43,27,122,4.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,28,5,34,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,23,21,149,7,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2009,2009,18,6,42,7,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,2008,2008,549,25,25,1,LATEX SECO,HEVEA BRAZILIENSIS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,950,950,4845,5.1,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,510,250,1150,4.6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,356,226,1469,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,316,216,864,4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,275,250,1350,5.4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,245,130,780,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,243,43,194,4.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,229,200,149,0.75,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,201,141,846,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,185,55,275,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,175,135,810,6,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,134,39,261,6.7,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,103,38,225,5.92,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,90,32,220,6.88,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,33,28,182,6.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2010,2010,20,15,75,5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,999,999,5557,5.56,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,499,263,1319,5.02,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,348,238,1685,7.09,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,309,227,991,4.36,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,269,263,1548,5.89,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,240,137,895,6.54,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,238,45,222,4.91,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,224,210,1606,7.63,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,197,148,970,6.54,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,181,58,315,5.45,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,171,142,929,6.54,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,131,41,300,7.31,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,101,40,258,6.46,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,88,34,252,7.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,32,29,209,7.09,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2011,2011,20,16,86,5.45,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2012,2012,643,643,2894,4.5,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2012,2012,500,500,2000,4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,2012,2012,500,300,1200,4,PANELA,SACCHARUM OFFICINARUM,PERMANENTE
